DATE,ETR
2007-07-21,819
2007-07-22,817
2007-07-23,815
2007-07-24,812
2007-07-25,809
2007-07-26,807
2007-07-27,804
2007-07-28,801
2007-07-29,798
2007-07-30,795
2007-07-31,792
2007-08-01,789
2007-08-02,786
2007-08-03,783
2007-08-04,779
2007-08-05,776
2007-08-06,772
2007-08-07,769
2007-08-08,765
2007-08-09,761
2007-08-10,758
2007-08-11,754
2007-08-12,750
2007-08-13,746
2007-08-14,742
2007-08-15,738
2007-08-16,734
2007-08-17,730
2007-08-18,725
2007-08-19,721
2007-08-20,717
2007-08-21,712
2007-08-22,708
2007-08-23,703
2007-08-24,699
2007-08-25,694
2007-08-26,689
2007-08-27,684
2007-08-28,679
2007-08-29,675
2007-08-30,670
2007-08-31,665
2007-09-01,660
2007-09-02,655
2007-09-03,650
2007-09-04,644
2007-09-05,639
2007-09-06,634
2007-09-07,628
2007-09-08,623
2007-09-09,618
2007-09-10,612
2007-09-11,607
2007-09-12,601
2007-09-13,596
2007-09-14,590
2007-09-15,584
2007-09-16,579
2007-09-17,573
2007-09-18,567
2007-09-19,561
2007-09-20,556
2007-09-21,549
2007-09-22,544
2007-09-23,538
2007-09-24,576
2007-09-25,570
2007-09-26,563
2007-09-27,557
2007-09-28,550
2007-09-29,544
2007-09-30,537
2007-10-01,531
2007-10-02,525
2007-10-03,518
2007-10-04,512
2007-10-05,505
2007-10-06,499
2007-10-07,493
2007-10-08,486
2007-10-09,480
2007-10-10,474
2007-10-11,468
2007-10-12,462
2007-10-13,455
2007-10-14,449
2007-10-15,443
2007-10-16,437
2007-10-17,431
2007-10-18,425
2007-10-19,419
2007-10-20,413
2007-10-21,407
2007-10-22,402
2007-10-23,396
2007-10-24,390
2007-10-25,385
2007-10-26,379
2007-10-27,408
2007-10-28,401
2007-10-29,396
2007-10-30,390
2007-10-31,384
2007-11-01,379
2007-11-02,373
2007-11-03,368
2007-11-04,362
2007-11-05,393
2007-11-06,387
2007-11-07,381
2007-11-08,376
2007-11-09,370
2007-11-10,365
2007-11-11,360
2007-11-12,355
2007-11-13,349
2007-11-14,345
2007-11-15,340
2007-11-16,335
2007-11-17,330
2007-11-18,326
2007-11-19,322
2007-11-20,317
2007-11-21,313
2007-11-22,309
2007-11-23,306
2007-11-24,302
2007-11-25,298
2007-11-26,295
2007-11-27,291
2007-11-28,288
2007-11-29,285
2007-11-30,282
2007-12-01,279
2007-12-02,277
2007-12-03,274
2007-12-04,272
2007-12-05,269
2007-12-06,267
2007-12-07,265
2007-12-08,263
2007-12-09,262
2007-12-10,260
2007-12-11,258
2007-12-12,257
2007-12-13,256
2007-12-14,255
2007-12-15,254
2007-12-16,253
2007-12-17,252
2007-12-18,252
2007-12-19,251
2007-12-20,251
2007-12-21,251
2007-12-22,251
2007-12-23,251
2007-12-24,252
2007-12-25,252
2007-12-26,253
2007-12-27,254
2007-12-28,254
2007-12-29,255
2007-12-30,257
2007-12-31,258
2008-01-01,259
2008-01-02,261
2008-01-03,263
2008-01-04,265
2008-01-05,267
2008-01-06,269
2008-01-07,271
2008-01-08,273
2008-01-09,276
2008-01-10,279
2008-01-11,281
2008-01-12,284
2008-01-13,287
2008-01-14,291
2008-01-15,294
2008-01-16,298
2008-01-17,301
2008-01-18,305
2008-01-19,309
2008-01-20,313
2008-01-21,317
2008-01-22,321
2008-01-23,326
2008-01-24,330
2008-01-25,335
2008-01-26,340
2008-01-27,313
2008-01-28,318
2008-01-29,323
2008-01-30,327
2008-01-31,332
2008-02-01,337
2008-02-02,342
2008-02-03,347
2008-02-04,352
2008-02-05,358
2008-02-06,363
2008-02-07,369
2008-02-08,374
2008-02-09,380
2008-02-10,386
2008-02-11,392
2008-02-12,398
2008-02-13,404
2008-02-14,410
2008-02-15,416
2008-02-16,422
2008-02-17,429
2008-02-18,435
2008-02-19,441
2008-02-20,448
2008-02-21,454
2008-02-22,461
2008-02-23,468
2008-02-24,475
2008-02-25,441
2008-02-26,447
2008-02-27,454
2008-02-28,460
2008-02-29,466
2008-03-01,473
2008-03-02,479
2008-03-03,486
2008-03-04,492
2008-03-05,499
2008-03-06,505
2008-03-07,512
2008-03-08,519
2008-03-09,525
2008-03-10,532
2008-03-11,538
2008-03-12,545
2008-03-13,552
2008-03-14,558
2008-03-15,565
2008-03-16,571
2008-03-17,578
2008-03-18,584
2008-03-19,591
2008-03-20,597
2008-03-21,604
2008-03-22,610
2008-03-23,617
2008-03-24,623
2008-03-25,630
2008-03-26,636
2008-03-27,593
2008-03-28,599
2008-03-29,604
2008-03-30,610
2008-03-31,616
2008-04-01,621
2008-04-02,627
2008-04-03,633
2008-04-04,638
2008-04-05,644
2008-04-06,649
2008-04-07,655
2008-04-08,660
2008-04-09,665
2008-04-10,671
2008-04-11,676
2008-04-12,681
2008-04-13,686
2008-04-14,691
2008-04-15,696
2008-04-16,701
2008-04-17,706
2008-04-18,711
2008-04-19,716
2008-04-20,721
2008-04-21,725
2008-04-22,730
2008-04-23,734
2008-04-24,739
2008-04-25,743
2008-04-26,747
2008-04-27,752
2008-04-28,756
2008-04-29,760
2008-04-30,764
2008-05-01,768
2008-05-02,772
2008-05-03,776
2008-05-04,779
2008-05-05,783
2008-05-06,786
2008-05-07,790
2008-05-08,793
2008-05-09,796
2008-05-10,799
2008-05-11,802
2008-05-12,805
2008-05-13,808
2008-05-14,811
2008-05-15,814
2008-05-16,817
2008-05-17,819
2008-05-18,822
2008-05-19,824
2008-05-20,826
2008-05-21,829
2008-05-22,831
2008-05-23,833
2008-05-24,835
2008-05-25,837
2008-05-26,839
2008-05-27,840
2008-05-28,842
2008-05-29,844
2008-05-30,845
2008-05-31,847
2008-06-01,848
2008-06-02,849
2008-06-03,850
2008-06-04,851
2008-06-05,853
2008-06-06,853
2008-06-07,854
2008-06-08,855
2008-06-09,856
2008-06-10,856
2008-06-11,857
2008-06-12,858
2008-06-13,858
2008-06-14,858
2008-06-15,858
2008-06-16,859
2008-06-17,859
2008-06-18,859
2008-06-19,858
2008-06-20,859
2008-06-21,858
2008-06-22,858
2008-06-23,858
2008-06-24,857
2008-06-25,857
2008-06-26,856
2008-06-27,855
2008-06-28,855
2008-06-29,854
2008-06-30,853
2008-07-01,852
2008-07-02,851
2008-07-03,850
2008-07-04,849
2008-07-05,847
2008-07-06,846
2008-07-07,845
2008-07-08,843
2008-07-09,842
2008-07-10,840
2008-07-11,838
2008-07-12,837
2008-07-13,835
2008-07-14,833
2008-07-15,831
2008-07-16,829
2008-07-17,827
2008-07-18,825
2008-07-19,823
2008-07-20,820
2008-07-21,818
2008-07-22,815
2008-07-23,813
2008-07-24,810
2008-07-25,808
2008-07-26,805
2008-07-27,802
2008-07-28,799
2008-07-29,796
2008-07-30,793
2008-07-31,790
2008-08-01,787
2008-08-02,783
2008-08-03,780
2008-08-04,777
2008-08-05,773
2008-08-06,770
2008-08-07,766
2008-08-08,762
2008-08-09,759
2008-08-10,755
2008-08-11,751
2008-08-12,747
2008-08-13,743
2008-08-14,739
2008-08-15,735
2008-08-16,731
2008-08-17,726
2008-08-18,722
2008-08-19,718
2008-08-20,713
2008-08-21,709
2008-08-22,704
2008-08-23,700
2008-08-24,695
2008-08-25,690
2008-08-26,686
2008-08-27,681
2008-08-28,676
2008-08-29,671
2008-08-30,666
2008-08-31,661
2008-09-01,656
2008-09-02,651
2008-09-03,646
2008-09-04,640
2008-09-05,635
2008-09-06,630
2008-09-07,624
2008-09-08,619
2008-09-09,614
2008-09-10,608
2008-09-11,603
2008-09-12,597
2008-09-13,591
2008-09-14,586
2008-09-15,580
2008-09-16,574
2008-09-17,568
2008-09-18,563
2008-09-19,557
2008-09-20,551
2008-09-21,545
2008-09-22,539
2008-09-23,533
2008-09-24,571
2008-09-25,565
2008-09-26,558
2008-09-27,552
2008-09-28,546
2008-09-29,539
2008-09-30,533
2008-10-01,526
2008-10-02,520
2008-10-03,513
2008-10-04,507
2008-10-05,501
2008-10-06,494
2008-10-07,488
2008-10-08,482
2008-10-09,476
2008-10-10,469
2008-10-11,463
2008-10-12,457
2008-10-13,451
2008-10-14,444
2008-10-15,439
2008-10-16,432
2008-10-17,426
2008-10-18,421
2008-10-19,415
2008-10-20,409
2008-10-21,403
2008-10-22,397
2008-10-23,392
2008-10-24,386
2008-10-25,380
2008-10-26,409
2008-10-27,403
2008-10-28,397
2008-10-29,391
2008-10-30,386
2008-10-31,380
2008-11-01,374
2008-11-02,369
2008-11-03,363
2008-11-04,394
2008-11-05,388
2008-11-06,382
2008-11-07,377
2008-11-08,372
2008-11-09,366
2008-11-10,361
2008-11-11,356
2008-11-12,351
2008-11-13,346
2008-11-14,341
2008-11-15,336
2008-11-16,332
2008-11-17,327
2008-11-18,323
2008-11-19,319
2008-11-20,314
2008-11-21,310
2008-11-22,307
2008-11-23,303
2008-11-24,299
2008-11-25,296
2008-11-26,292
2008-11-27,289
2008-11-28,286
2008-11-29,283
2008-11-30,280
2008-12-01,277
2008-12-02,275
2008-12-03,272
2008-12-04,270
2008-12-05,268
2008-12-06,266
2008-12-07,264
2008-12-08,262
2008-12-09,260
2008-12-10,259
2008-12-11,257
2008-12-12,256
2008-12-13,255
2008-12-14,254
2008-12-15,253
2008-12-16,253
2008-12-17,252
2008-12-18,252
2008-12-19,251
2008-12-20,251
2008-12-21,251
2008-12-22,251
2008-12-23,251
2008-12-24,252
2008-12-25,253
2008-12-26,254
2008-12-27,254
2008-12-28,255
2008-12-29,256
2008-12-30,258
2008-12-31,259
2009-01-01,261
2009-01-02,262
2009-01-03,264
2009-01-04,266
2009-01-05,268
2009-01-06,270
2009-01-07,273
2009-01-08,275
2009-01-09,278
2009-01-10,281
2009-01-11,284
2009-01-12,287
2009-01-13,290
2009-01-14,293
2009-01-15,297
2009-01-16,300
2009-01-17,304
2009-01-18,308
2009-01-19,312
2009-01-20,316
2009-01-21,320
2009-01-22,325
2009-01-23,329
2009-01-24,334
2009-01-25,339
2009-01-26,312
2009-01-27,317
2009-01-28,321
2009-01-29,326
2009-01-30,331
2009-01-31,336
2009-02-01,341
2009-02-02,346
2009-02-03,351
2009-02-04,357
2009-02-05,362
2009-02-06,368
2009-02-07,373
2009-02-08,379
2009-02-09,385
2009-02-10,390
2009-02-11,396
2009-02-12,402
2009-02-13,408
2009-02-14,414
2009-02-15,421
2009-02-16,427
2009-02-17,434
2009-02-18,440
2009-02-19,446
2009-02-20,453
2009-02-21,460
2009-02-22,466
2009-02-23,473
2009-02-24,440
2009-02-25,446
2009-02-26,452
2009-02-27,459
2009-02-28,465
2009-03-01,472
2009-03-02,478
2009-03-03,484
2009-03-04,491
2009-03-05,498
2009-03-06,504
2009-03-07,511
2009-03-08,517
2009-03-09,524
2009-03-10,530
2009-03-11,537
2009-03-12,544
2009-03-13,550
2009-03-14,557
2009-03-15,563
2009-03-16,570
2009-03-17,576
2009-03-18,583
2009-03-19,589
2009-03-20,596
2009-03-21,602
2009-03-22,609
2009-03-23,615
2009-03-24,622
2009-03-25,628
2009-03-26,635
2009-03-27,592
2009-03-28,597
2009-03-29,603
2009-03-30,609
2009-03-31,615
2009-04-01,620
